pair,file,column,arm,min_ns,bytes
45,citm_catalog,struct-parse,swar8,1340300,1727204
45,citm_catalog,struct-parse,sse2,1234700,1727204
46,citm_catalog,struct-parse,swar8,1317500,1727204
46,citm_catalog,struct-parse,sse2,1235200,1727204
47,citm_catalog,struct-parse,swar8,1343100,1727204
47,citm_catalog,struct-parse,sse2,1230000,1727204
48,citm_catalog,struct-parse,swar8,1316300,1727204
48,citm_catalog,struct-parse,sse2,1220300,1727204
49,citm_catalog,struct-parse,swar8,1345000,1727204
49,citm_catalog,struct-parse,sse2,1271400,1727204
50,citm_catalog,struct-parse,swar8,1363100,1727204
50,citm_catalog,struct-parse,sse2,1257500,1727204
51,citm_catalog,struct-parse,swar8,1353200,1727204
51,citm_catalog,struct-parse,sse2,1249600,1727204
52,citm_catalog,struct-parse,swar8,1384400,1727204
52,citm_catalog,struct-parse,sse2,1235500,1727204
53,citm_catalog,struct-parse,swar8,1319700,1727204
53,citm_catalog,struct-parse,sse2,1222400,1727204
54,citm_catalog,struct-parse,swar8,1320400,1727204
54,citm_catalog,struct-parse,sse2,1194500,1727204
55,citm_catalog,struct-parse,swar8,1311800,1727204
55,citm_catalog,struct-parse,sse2,1211300,1727204
56,citm_catalog,struct-parse,swar8,1346700,1727204
56,citm_catalog,struct-parse,sse2,1246000,1727204
57,citm_catalog,struct-parse,swar8,1342000,1727204
57,citm_catalog,struct-parse,sse2,1236300,1727204
58,citm_catalog,struct-parse,swar8,1328400,1727204
58,citm_catalog,struct-parse,sse2,1218500,1727204
59,citm_catalog,struct-parse,swar8,1317100,1727204
59,citm_catalog,struct-parse,sse2,1231400,1727204
60,citm_catalog,struct-parse,swar8,1310600,1727204
60,citm_catalog,struct-parse,sse2,1229900,1727204
61,citm_catalog,struct-parse,swar8,1293800,1727204
61,citm_catalog,struct-parse,sse2,1229900,1727204
1,s4-media-probe,dom-parse,swar8,1411100,531365
1,s4-media-probe,dom-parse,sse2,1327500,531365
2,s4-media-probe,dom-parse,swar8,1347400,531365
2,s4-media-probe,dom-parse,sse2,1281800,531365
3,s4-media-probe,dom-parse,swar8,1437000,531365
3,s4-media-probe,dom-parse,sse2,1303600,531365
4,s4-media-probe,dom-parse,swar8,1431800,531365
4,s4-media-probe,dom-parse,sse2,1279100,531365
5,s4-media-probe,dom-parse,swar8,1420500,531365
5,s4-media-probe,dom-parse,sse2,1283700,531365
6,s4-media-probe,dom-parse,swar8,1415700,531365
6,s4-media-probe,dom-parse,sse2,1346900,531365
7,s4-media-probe,dom-parse,swar8,1413400,531365
7,s4-media-probe,dom-parse,sse2,1325500,531365
8,s4-media-probe,dom-parse,swar8,1386200,531365
8,s4-media-probe,dom-parse,sse2,1362800,531365
9,s4-media-probe,dom-parse,swar8,1426400,531365
9,s4-media-probe,dom-parse,sse2,1352900,531365
10,s4-media-probe,dom-parse,swar8,1425700,531365
10,s4-media-probe,dom-parse,sse2,1386600,531365
11,s4-media-probe,dom-parse,swar8,1309800,531365
11,s4-media-probe,dom-parse,sse2,1364900,531365
12,s4-media-probe,dom-parse,swar8,1409500,531365
12,s4-media-probe,dom-parse,sse2,1255600,531365
13,s4-media-probe,dom-parse,swar8,1350700,531365
13,s4-media-probe,dom-parse,sse2,1291500,531365
14,s4-media-probe,dom-parse,swar8,1433900,531365
14,s4-media-probe,dom-parse,sse2,1261400,531365
15,s4-media-probe,dom-parse,swar8,1456100,531365
15,s4-media-probe,dom-parse,sse2,1394900,531365
16,s4-media-probe,dom-parse,swar8,1368700,531365
16,s4-media-probe,dom-parse,sse2,1350200,531365
17,s4-media-probe,dom-parse,swar8,1446000,531365
17,s4-media-probe,dom-parse,sse2,1346000,531365
18,s4-media-probe,dom-parse,swar8,1299300,531365
18,s4-media-probe,dom-parse,sse2,1329900,531365
19,s4-media-probe,dom-parse,swar8,1397800,531365
19,s4-media-probe,dom-parse,sse2,1244000,531365
20,s4-media-probe,dom-parse,swar8,1331000,531365
20,s4-media-probe,dom-parse,sse2,1323500,531365
21,s4-media-probe,dom-parse,swar8,1297900,531365
21,s4-media-probe,dom-parse,sse2,1266300,531365
22,s4-media-probe,dom-parse,swar8,1314100,531365
22,s4-media-probe,dom-parse,sse2,1234400,531365
23,s4-media-probe,dom-parse,swar8,1443600,531365
23,s4-media-probe,dom-parse,sse2,1275100,531365
24,s4-media-probe,dom-parse,swar8,1250600,531365
24,s4-media-probe,dom-parse,sse2,1338900,531365
25,s4-media-probe,dom-parse,swar8,1310300,531365
25,s4-media-probe,dom-parse,sse2,1221700,531365
26,s4-media-probe,dom-parse,swar8,1235800,531365
26,s4-media-probe,dom-parse,sse2,1298000,531365
27,s4-media-probe,dom-parse,swar8,1380200,531365
27,s4-media-probe,dom-parse,sse2,1336200,531365
28,s4-media-probe,dom-parse,swar8,1322500,531365
28,s4-media-probe,dom-parse,sse2,1301900,531365
29,s4-media-probe,dom-parse,swar8,1281900,531365
29,s4-media-probe,dom-parse,sse2,1322400,531365
30,s4-media-probe,dom-parse,swar8,1326900,531365
30,s4-media-probe,dom-parse,sse2,1279000,531365
31,s4-media-probe,dom-parse,swar8,1293700,531365
31,s4-media-probe,dom-parse,sse2,1299600,531365
32,s4-media-probe,dom-parse,swar8,1300700,531365
32,s4-media-probe,dom-parse,sse2,1146200,531365
33,s4-media-probe,dom-parse,swar8,1324900,531365
33,s4-media-probe,dom-parse,sse2,1260900,531365
34,s4-media-probe,dom-parse,swar8,1314000,531365
34,s4-media-probe,dom-parse,sse2,1119700,531365
35,s4-media-probe,dom-parse,swar8,1288100,531365
35,s4-media-probe,dom-parse,sse2,1287800,531365
36,s4-media-probe,dom-parse,swar8,1450600,531365
36,s4-media-probe,dom-parse,sse2,1305700,531365
37,s4-media-probe,dom-parse,swar8,1286500,531365
37,s4-media-probe,dom-parse,sse2,1354500,531365
38,s4-media-probe,dom-parse,swar8,1424700,531365
38,s4-media-probe,dom-parse,sse2,1296100,531365
39,s4-media-probe,dom-parse,swar8,1375900,531365
39,s4-media-probe,dom-parse,sse2,1122500,531365
40,s4-media-probe,dom-parse,swar8,1414500,531365
40,s4-media-probe,dom-parse,sse2,1291400,531365
41,s4-media-probe,dom-parse,swar8,1450200,531365
41,s4-media-probe,dom-parse,sse2,1337300,531365
42,s4-media-probe,dom-parse,swar8,1329600,531365
42,s4-media-probe,dom-parse,sse2,1258700,531365
43,s4-media-probe,dom-parse,swar8,1351100,531365
43,s4-media-probe,dom-parse,sse2,1303600,531365
44,s4-media-probe,dom-parse,swar8,1326900,531365
44,s4-media-probe,dom-parse,sse2,1286700,531365
45,s4-media-probe,dom-parse,swar8,1420400,531365
45,s4-media-probe,dom-parse,sse2,1324400,531365
46,s4-media-probe,dom-parse,swar8,1382700,531365
46,s4-media-probe,dom-parse,sse2,1317200,531365
47,s4-media-probe,dom-parse,swar8,1293900,531365
47,s4-media-probe,dom-parse,sse2,1295000,531365
48,s4-media-probe,dom-parse,swar8,1323200,531365
48,s4-media-probe,dom-parse,sse2,1344900,531365
49,s4-media-probe,dom-parse,swar8,1407100,531365
49,s4-media-probe,dom-parse,sse2,1325700,531365
50,s4-media-probe,dom-parse,swar8,1315700,531365
50,s4-media-probe,dom-parse,sse2,1406600,531365
51,s4-media-probe,dom-parse,swar8,1422800,531365
51,s4-media-probe,dom-parse,sse2,1412800,531365
52,s4-media-probe,dom-parse,swar8,1405300,531365
52,s4-media-probe,dom-parse,sse2,1317800,531365
53,s4-media-probe,dom-parse,swar8,1422400,531365
53,s4-media-probe,dom-parse,sse2,1251100,531365
54,s4-media-probe,dom-parse,swar8,1357500,531365
54,s4-media-probe,dom-parse,sse2,1308600,531365
55,s4-media-probe,dom-parse,swar8,1346900,531365
55,s4-media-probe,dom-parse,sse2,1322400,531365
56,s4-media-probe,dom-parse,swar8,1451300,531365
56,s4-media-probe,dom-parse,sse2,1404300,531365
57,s4-media-probe,dom-parse,swar8,1387300,531365
57,s4-media-probe,dom-parse,sse2,1254800,531365
58,s4-media-probe,dom-parse,swar8,1343800,531365
58,s4-media-probe,dom-parse,sse2,1288400,531365
59,s4-media-probe,dom-parse,swar8,1420100,531365
59,s4-media-probe,dom-parse,sse2,1340600,531365
60,s4-media-probe,dom-parse,swar8,1393600,531365
60,s4-media-probe,dom-parse,sse2,1117600,531365
61,s4-media-probe,dom-parse,swar8,1254800,531365
61,s4-media-probe,dom-parse,sse2,1335600,531365
1,s4-media-probe,scan,swar8,312800,531365
1,s4-media-probe,scan,sse2,268400,531365
2,s4-media-probe,scan,swar8,302900,531365
2,s4-media-probe,scan,sse2,269500,531365
3,s4-media-probe,scan,swar8,299600,531365
3,s4-media-probe,scan,sse2,271100,531365
4,s4-media-probe,scan,swar8,309000,531365
4,s4-media-probe,scan,sse2,273200,531365
5,s4-media-probe,scan,swar8,314700,531365
5,s4-media-probe,scan,sse2,277200,531365
6,s4-media-probe,scan,swar8,282700,531365
6,s4-media-probe,scan,sse2,283700,531365
7,s4-media-probe,scan,swar8,304300,531365
7,s4-media-probe,scan,sse2,266700,531365
8,s4-media-probe,scan,swar8,306700,531365
8,s4-media-probe,scan,sse2,277900,531365
9,s4-media-probe,scan,swar8,296100,531365
9,s4-media-probe,scan,sse2,286600,531365
10,s4-media-probe,scan,swar8,307500,531365
10,s4-media-probe,scan,sse2,284000,531365
11,s4-media-probe,scan,swar8,314200,531365
11,s4-media-probe,scan,sse2,283500,531365
12,s4-media-probe,scan,swar8,306800,531365
12,s4-media-probe,scan,sse2,281300,531365
13,s4-media-probe,scan,swar8,307100,531365
13,s4-media-probe,scan,sse2,287700,531365
14,s4-media-probe,scan,swar8,313800,531365
14,s4-media-probe,scan,sse2,287400,531365
15,s4-media-probe,scan,swar8,309900,531365
15,s4-media-probe,scan,sse2,291300,531365
16,s4-media-probe,scan,swar8,314700,531365
16,s4-media-probe,scan,sse2,287000,531365
17,s4-media-probe,scan,swar8,316600,531365
17,s4-media-probe,scan,sse2,273600,531365
18,s4-media-probe,scan,swar8,301400,531365
18,s4-media-probe,scan,sse2,270900,531365
19,s4-media-probe,scan,swar8,304300,531365
19,s4-media-probe,scan,sse2,289800,531365
20,s4-media-probe,scan,swar8,295200,531365
20,s4-media-probe,scan,sse2,288100,531365
21,s4-media-probe,scan,swar8,317500,531365
21,s4-media-probe,scan,sse2,271600,531365
22,s4-media-probe,scan,swar8,301000,531365
22,s4-media-probe,scan,sse2,272900,531365
23,s4-media-probe,scan,swar8,309300,531365
23,s4-media-probe,scan,sse2,276400,531365
24,s4-media-probe,scan,swar8,303800,531365
24,s4-media-probe,scan,sse2,287800,531365
25,s4-media-probe,scan,swar8,315400,531365
25,s4-media-probe,scan,sse2,270500,531365
26,s4-media-probe,scan,swar8,305300,531365
26,s4-media-probe,scan,sse2,287700,531365
27,s4-media-probe,scan,swar8,300100,531365
27,s4-media-probe,scan,sse2,282900,531365
28,s4-media-probe,scan,swar8,311300,531365
28,s4-media-probe,scan,sse2,275100,531365
29,s4-media-probe,scan,swar8,311900,531365
29,s4-media-probe,scan,sse2,285000,531365
30,s4-media-probe,scan,swar8,300700,531365
30,s4-media-probe,scan,sse2,282500,531365
31,s4-media-probe,scan,swar8,314000,531365
31,s4-media-probe,scan,sse2,272400,531365
32,s4-media-probe,scan,swar8,308400,531365
32,s4-media-probe,scan,sse2,289200,531365
33,s4-media-probe,scan,swar8,290900,531365
33,s4-media-probe,scan,sse2,274700,531365
34,s4-media-probe,scan,swar8,316300,531365
34,s4-media-probe,scan,sse2,281200,531365
35,s4-media-probe,scan,swar8,308200,531365
35,s4-media-probe,scan,sse2,275700,531365
36,s4-media-probe,scan,swar8,326000,531365
36,s4-media-probe,scan,sse2,280100,531365
37,s4-media-probe,scan,swar8,313600,531365
37,s4-media-probe,scan,sse2,285100,531365
38,s4-media-probe,scan,swar8,322900,531365
38,s4-media-probe,scan,sse2,286000,531365
39,s4-media-probe,scan,swar8,306700,531365
39,s4-media-probe,scan,sse2,291700,531365
40,s4-media-probe,scan,swar8,315600,531365
40,s4-media-probe,scan,sse2,292800,531365
41,s4-media-probe,scan,swar8,300500,531365
41,s4-media-probe,scan,sse2,283100,531365
42,s4-media-probe,scan,swar8,316000,531365
42,s4-media-probe,scan,sse2,293100,531365
43,s4-media-probe,scan,swar8,297500,531365
43,s4-media-probe,scan,sse2,275600,531365
44,s4-media-probe,scan,swar8,307400,531365
44,s4-media-probe,scan,sse2,293600,531365
45,s4-media-probe,scan,swar8,318200,531365
45,s4-media-probe,scan,sse2,299600,531365
46,s4-media-probe,scan,swar8,320500,531365
46,s4-media-probe,scan,sse2,282700,531365
47,s4-media-probe,scan,swar8,315200,531365
47,s4-media-probe,scan,sse2,275300,531365
48,s4-media-probe,scan,swar8,305700,531365
48,s4-media-probe,scan,sse2,287500,531365
49,s4-media-probe,scan,swar8,316700,531365
49,s4-media-probe,scan,sse2,305100,531365
50,s4-media-probe,scan,swar8,315200,531365
50,s4-media-probe,scan,sse2,296800,531365
51,s4-media-probe,scan,swar8,325100,531365
51,s4-media-probe,scan,sse2,290800,531365
52,s4-media-probe,scan,swar8,323600,531365
52,s4-media-probe,scan,sse2,295100,531365
53,s4-media-probe,scan,swar8,315200,531365
53,s4-media-probe,scan,sse2,275500,531365
54,s4-media-probe,scan,swar8,314700,531365
54,s4-media-probe,scan,sse2,295700,531365
55,s4-media-probe,scan,swar8,317100,531365
55,s4-media-probe,scan,sse2,294500,531365
56,s4-media-probe,scan,swar8,324600,531365
56,s4-media-probe,scan,sse2,290100,531365
57,s4-media-probe,scan,swar8,311500,531365
57,s4-media-probe,scan,sse2,288100,531365
58,s4-media-probe,scan,swar8,313000,531365
58,s4-media-probe,scan,sse2,279200,531365
59,s4-media-probe,scan,swar8,316700,531365
59,s4-media-probe,scan,sse2,297700,531365
60,s4-media-probe,scan,swar8,318400,531365
60,s4-media-probe,scan,sse2,283600,531365
61,s4-media-probe,scan,swar8,316900,531365
61,s4-media-probe,scan,sse2,293200,531365
1,twitter,scan,swar8,408600,631514
1,twitter,scan,sse2,393900,631514
2,twitter,scan,swar8,416800,631514
2,twitter,scan,sse2,405200,631514
3,twitter,scan,swar8,412400,631514
3,twitter,scan,sse2,405500,631514
4,twitter,scan,swar8,402400,631514
4,twitter,scan,sse2,409100,631514
5,twitter,scan,swar8,411900,631514
5,twitter,scan,sse2,386300,631514
6,twitter,scan,swar8,405500,631514
6,twitter,scan,sse2,398200,631514
7,twitter,scan,swar8,418000,631514
7,twitter,scan,sse2,402200,631514
8,twitter,scan,swar8,413100,631514
8,twitter,scan,sse2,399700,631514
9,twitter,scan,swar8,404400,631514
9,twitter,scan,sse2,400100,631514
10,twitter,scan,swar8,413100,631514
10,twitter,scan,sse2,403800,631514
11,twitter,scan,swar8,413000,631514
11,twitter,scan,sse2,401000,631514
12,twitter,scan,swar8,409200,631514
12,twitter,scan,sse2,408000,631514
13,twitter,scan,swar8,401200,631514
13,twitter,scan,sse2,410500,631514
14,twitter,scan,swar8,383000,631514
14,twitter,scan,sse2,402100,631514
15,twitter,scan,swar8,407100,631514
15,twitter,scan,sse2,405000,631514
16,twitter,scan,swar8,422800,631514
16,twitter,scan,sse2,407800,631514
17,twitter,scan,swar8,402600,631514
17,twitter,scan,sse2,391100,631514
18,twitter,scan,swar8,413000,631514
18,twitter,scan,sse2,408500,631514
19,twitter,scan,swar8,420700,631514
19,twitter,scan,sse2,407000,631514
20,twitter,scan,swar8,422500,631514
20,twitter,scan,sse2,393800,631514
21,twitter,scan,swar8,414700,631514
21,twitter,scan,sse2,402500,631514
22,twitter,scan,swar8,406200,631514
22,twitter,scan,sse2,404800,631514
23,twitter,scan,swar8,409700,631514
23,twitter,scan,sse2,403700,631514
24,twitter,scan,swar8,410900,631514
24,twitter,scan,sse2,382500,631514
25,twitter,scan,swar8,407500,631514
25,twitter,scan,sse2,394300,631514
26,twitter,scan,swar8,409200,631514
26,twitter,scan,sse2,406300,631514
27,twitter,scan,swar8,413200,631514
27,twitter,scan,sse2,396500,631514
28,twitter,scan,swar8,410600,631514
28,twitter,scan,sse2,403100,631514
29,twitter,scan,swar8,410200,631514
29,twitter,scan,sse2,400700,631514
30,twitter,scan,swar8,410800,631514
30,twitter,scan,sse2,399700,631514
31,twitter,scan,swar8,408400,631514
31,twitter,scan,sse2,384000,631514
32,twitter,scan,swar8,409200,631514
32,twitter,scan,sse2,403100,631514
33,twitter,scan,swar8,406900,631514
33,twitter,scan,sse2,406000,631514
34,twitter,scan,swar8,410300,631514
34,twitter,scan,sse2,383200,631514
35,twitter,scan,swar8,412100,631514
35,twitter,scan,sse2,405800,631514
36,twitter,scan,swar8,423000,631514
36,twitter,scan,sse2,388900,631514
37,twitter,scan,swar8,413800,631514
37,twitter,scan,sse2,416700,631514
38,twitter,scan,swar8,414600,631514
38,twitter,scan,sse2,415800,631514
39,twitter,scan,swar8,423000,631514
39,twitter,scan,sse2,411400,631514
40,twitter,scan,swar8,411100,631514
40,twitter,scan,sse2,407900,631514
41,twitter,scan,swar8,429000,631514
41,twitter,scan,sse2,423100,631514
42,twitter,scan,swar8,420500,631514
42,twitter,scan,sse2,403800,631514
43,twitter,scan,swar8,434700,631514
43,twitter,scan,sse2,405800,631514
44,twitter,scan,swar8,385300,631514
44,twitter,scan,sse2,412100,631514
45,twitter,scan,swar8,414100,631514
45,twitter,scan,sse2,404000,631514
46,twitter,scan,swar8,425700,631514
46,twitter,scan,sse2,404100,631514
47,twitter,scan,swar8,420500,631514
47,twitter,scan,sse2,415800,631514
48,twitter,scan,swar8,412800,631514
48,twitter,scan,sse2,405800,631514
49,twitter,scan,swar8,423000,631514
49,twitter,scan,sse2,400800,631514
50,twitter,scan,swar8,433200,631514
50,twitter,scan,sse2,412800,631514
51,twitter,scan,swar8,432200,631514
51,twitter,scan,sse2,416600,631514
52,twitter,scan,swar8,422700,631514
52,twitter,scan,sse2,422500,631514
53,twitter,scan,swar8,419400,631514
53,twitter,scan,sse2,412800,631514
54,twitter,scan,swar8,414900,631514
54,twitter,scan,sse2,424400,631514
55,twitter,scan,swar8,417800,631514
55,twitter,scan,sse2,414300,631514
56,twitter,scan,swar8,424900,631514
56,twitter,scan,sse2,415000,631514
57,twitter,scan,swar8,420900,631514
57,twitter,scan,sse2,415500,631514
58,twitter,scan,swar8,419000,631514
58,twitter,scan,sse2,419000,631514
59,twitter,scan,swar8,425800,631514
59,twitter,scan,sse2,414200,631514
60,twitter,scan,swar8,421200,631514
60,twitter,scan,sse2,400800,631514
61,twitter,scan,swar8,412100,631514
61,twitter,scan,sse2,409700,631514
