pair,file,column,arm,min_ns,bytes
5,twitter,dom-stringify,esc_scalar,252700,466906
5,twitter,dom-stringify,esc_wide,225000,466906
6,twitter,dom-stringify,esc_scalar,254100,466906
6,twitter,dom-stringify,esc_wide,200400,466906
7,twitter,dom-stringify,esc_scalar,253400,466906
7,twitter,dom-stringify,esc_wide,226000,466906
8,twitter,dom-stringify,esc_scalar,249700,466906
8,twitter,dom-stringify,esc_wide,223600,466906
9,twitter,dom-stringify,esc_scalar,254600,466906
9,twitter,dom-stringify,esc_wide,199900,466906
10,twitter,dom-stringify,esc_scalar,232800,466906
10,twitter,dom-stringify,esc_wide,194100,466906
11,twitter,dom-stringify,esc_scalar,270800,466906
11,twitter,dom-stringify,esc_wide,222500,466906
12,twitter,dom-stringify,esc_scalar,257600,466906
12,twitter,dom-stringify,esc_wide,243600,466906
13,twitter,dom-stringify,esc_scalar,255100,466906
13,twitter,dom-stringify,esc_wide,213100,466906
14,twitter,dom-stringify,esc_scalar,264000,466906
14,twitter,dom-stringify,esc_wide,204300,466906
15,twitter,dom-stringify,esc_scalar,276600,466906
15,twitter,dom-stringify,esc_wide,242200,466906
16,twitter,dom-stringify,esc_scalar,282000,466906
16,twitter,dom-stringify,esc_wide,255300,466906
17,twitter,dom-stringify,esc_scalar,307200,466906
17,twitter,dom-stringify,esc_wide,214800,466906
18,twitter,dom-stringify,esc_scalar,296100,466906
18,twitter,dom-stringify,esc_wide,205000,466906
19,twitter,dom-stringify,esc_scalar,258500,466906
19,twitter,dom-stringify,esc_wide,255100,466906
20,twitter,dom-stringify,esc_scalar,295200,466906
20,twitter,dom-stringify,esc_wide,203900,466906
21,twitter,dom-stringify,esc_scalar,264100,466906
21,twitter,dom-stringify,esc_wide,233300,466906
22,twitter,dom-stringify,esc_scalar,252900,466906
22,twitter,dom-stringify,esc_wide,195100,466906
23,twitter,dom-stringify,esc_scalar,264200,466906
23,twitter,dom-stringify,esc_wide,223700,466906
24,twitter,dom-stringify,esc_scalar,259100,466906
24,twitter,dom-stringify,esc_wide,222300,466906
25,twitter,dom-stringify,esc_scalar,276800,466906
25,twitter,dom-stringify,esc_wide,225500,466906
26,twitter,dom-stringify,esc_scalar,252000,466906
26,twitter,dom-stringify,esc_wide,212500,466906
27,twitter,dom-stringify,esc_scalar,281600,466906
27,twitter,dom-stringify,esc_wide,217600,466906
28,twitter,dom-stringify,esc_scalar,240900,466906
28,twitter,dom-stringify,esc_wide,203800,466906
29,twitter,dom-stringify,esc_scalar,268200,466906
29,twitter,dom-stringify,esc_wide,223200,466906
30,twitter,dom-stringify,esc_scalar,242400,466906
30,twitter,dom-stringify,esc_wide,256400,466906
31,twitter,dom-stringify,esc_scalar,237000,466906
31,twitter,dom-stringify,esc_wide,218900,466906
32,twitter,dom-stringify,esc_scalar,256400,466906
32,twitter,dom-stringify,esc_wide,212900,466906
33,twitter,dom-stringify,esc_scalar,241100,466906
33,twitter,dom-stringify,esc_wide,203100,466906
34,twitter,dom-stringify,esc_scalar,239300,466906
34,twitter,dom-stringify,esc_wide,196000,466906
35,twitter,dom-stringify,esc_scalar,239400,466906
35,twitter,dom-stringify,esc_wide,207300,466906
36,twitter,dom-stringify,esc_scalar,253400,466906
36,twitter,dom-stringify,esc_wide,211000,466906
37,twitter,dom-stringify,esc_scalar,265600,466906
37,twitter,dom-stringify,esc_wide,211000,466906
38,twitter,dom-stringify,esc_scalar,233500,466906
38,twitter,dom-stringify,esc_wide,212000,466906
39,twitter,dom-stringify,esc_scalar,254200,466906
39,twitter,dom-stringify,esc_wide,194900,466906
40,twitter,dom-stringify,esc_scalar,231800,466906
40,twitter,dom-stringify,esc_wide,195400,466906
41,twitter,dom-stringify,esc_scalar,232900,466906
41,twitter,dom-stringify,esc_wide,211300,466906
42,twitter,dom-stringify,esc_scalar,235800,466906
42,twitter,dom-stringify,esc_wide,196100,466906
43,twitter,dom-stringify,esc_scalar,232500,466906
43,twitter,dom-stringify,esc_wide,201200,466906
44,twitter,dom-stringify,esc_scalar,253200,466906
44,twitter,dom-stringify,esc_wide,212500,466906
45,twitter,dom-stringify,esc_scalar,254700,466906
45,twitter,dom-stringify,esc_wide,212200,466906
46,twitter,dom-stringify,esc_scalar,254800,466906
46,twitter,dom-stringify,esc_wide,194200,466906
47,twitter,dom-stringify,esc_scalar,246900,466906
47,twitter,dom-stringify,esc_wide,202800,466906
48,twitter,dom-stringify,esc_scalar,230700,466906
48,twitter,dom-stringify,esc_wide,202600,466906
49,twitter,dom-stringify,esc_scalar,273600,466906
49,twitter,dom-stringify,esc_wide,194900,466906
50,twitter,dom-stringify,esc_scalar,233500,466906
50,twitter,dom-stringify,esc_wide,198100,466906
51,twitter,dom-stringify,esc_scalar,255000,466906
51,twitter,dom-stringify,esc_wide,205300,466906
52,twitter,dom-stringify,esc_scalar,252100,466906
52,twitter,dom-stringify,esc_wide,195100,466906
53,twitter,dom-stringify,esc_scalar,236800,466906
53,twitter,dom-stringify,esc_wide,194200,466906
54,twitter,dom-stringify,esc_scalar,233800,466906
54,twitter,dom-stringify,esc_wide,194700,466906
55,twitter,dom-stringify,esc_scalar,234100,466906
55,twitter,dom-stringify,esc_wide,222400,466906
56,twitter,dom-stringify,esc_scalar,264200,466906
56,twitter,dom-stringify,esc_wide,213800,466906
57,twitter,dom-stringify,esc_scalar,253700,466906
57,twitter,dom-stringify,esc_wide,212000,466906
58,twitter,dom-stringify,esc_scalar,285900,466906
58,twitter,dom-stringify,esc_wide,210100,466906
59,twitter,dom-stringify,esc_scalar,286700,466906
59,twitter,dom-stringify,esc_wide,210600,466906
60,twitter,dom-stringify,esc_scalar,309600,466906
60,twitter,dom-stringify,esc_wide,228700,466906
61,twitter,dom-stringify,esc_scalar,283900,466906
61,twitter,dom-stringify,esc_wide,236800,466906
1,twitter,struct-stringify,esc_scalar,273300,477706
1,twitter,struct-stringify,esc_wide,228300,477706
2,twitter,struct-stringify,esc_scalar,269600,477706
2,twitter,struct-stringify,esc_wide,223600,477706
3,twitter,struct-stringify,esc_scalar,273900,477706
3,twitter,struct-stringify,esc_wide,221500,477706
4,twitter,struct-stringify,esc_scalar,267100,477706
4,twitter,struct-stringify,esc_wide,226300,477706
5,twitter,struct-stringify,esc_scalar,269200,477706
5,twitter,struct-stringify,esc_wide,228300,477706
6,twitter,struct-stringify,esc_scalar,269800,477706
6,twitter,struct-stringify,esc_wide,224300,477706
7,twitter,struct-stringify,esc_scalar,267300,477706
7,twitter,struct-stringify,esc_wide,226600,477706
8,twitter,struct-stringify,esc_scalar,274400,477706
8,twitter,struct-stringify,esc_wide,228600,477706
9,twitter,struct-stringify,esc_scalar,274600,477706
9,twitter,struct-stringify,esc_wide,229600,477706
10,twitter,struct-stringify,esc_scalar,274300,477706
10,twitter,struct-stringify,esc_wide,223200,477706
11,twitter,struct-stringify,esc_scalar,270600,477706
11,twitter,struct-stringify,esc_wide,222600,477706
12,twitter,struct-stringify,esc_scalar,274600,477706
12,twitter,struct-stringify,esc_wide,221200,477706
13,twitter,struct-stringify,esc_scalar,269100,477706
13,twitter,struct-stringify,esc_wide,220300,477706
14,twitter,struct-stringify,esc_scalar,271100,477706
14,twitter,struct-stringify,esc_wide,221000,477706
15,twitter,struct-stringify,esc_scalar,269900,477706
15,twitter,struct-stringify,esc_wide,222900,477706
16,twitter,struct-stringify,esc_scalar,277100,477706
16,twitter,struct-stringify,esc_wide,227700,477706
17,twitter,struct-stringify,esc_scalar,285100,477706
17,twitter,struct-stringify,esc_wide,228300,477706
18,twitter,struct-stringify,esc_scalar,285600,477706
18,twitter,struct-stringify,esc_wide,230600,477706
19,twitter,struct-stringify,esc_scalar,288000,477706
19,twitter,struct-stringify,esc_wide,234700,477706
20,twitter,struct-stringify,esc_scalar,276500,477706
20,twitter,struct-stringify,esc_wide,231900,477706
21,twitter,struct-stringify,esc_scalar,278400,477706
21,twitter,struct-stringify,esc_wide,227200,477706
22,twitter,struct-stringify,esc_scalar,269300,477706
22,twitter,struct-stringify,esc_wide,216300,477706
23,twitter,struct-stringify,esc_scalar,273600,477706
23,twitter,struct-stringify,esc_wide,233200,477706
24,twitter,struct-stringify,esc_scalar,275000,477706
24,twitter,struct-stringify,esc_wide,230400,477706
25,twitter,struct-stringify,esc_scalar,267800,477706
25,twitter,struct-stringify,esc_wide,228000,477706
26,twitter,struct-stringify,esc_scalar,264500,477706
26,twitter,struct-stringify,esc_wide,222200,477706
27,twitter,struct-stringify,esc_scalar,273600,477706
27,twitter,struct-stringify,esc_wide,226600,477706
28,twitter,struct-stringify,esc_scalar,262100,477706
28,twitter,struct-stringify,esc_wide,220600,477706
29,twitter,struct-stringify,esc_scalar,275400,477706
29,twitter,struct-stringify,esc_wide,224900,477706
30,twitter,struct-stringify,esc_scalar,274400,477706
30,twitter,struct-stringify,esc_wide,233200,477706
31,twitter,struct-stringify,esc_scalar,275600,477706
31,twitter,struct-stringify,esc_wide,228800,477706
32,twitter,struct-stringify,esc_scalar,275900,477706
32,twitter,struct-stringify,esc_wide,221400,477706
33,twitter,struct-stringify,esc_scalar,259300,477706
33,twitter,struct-stringify,esc_wide,221700,477706
34,twitter,struct-stringify,esc_scalar,275500,477706
34,twitter,struct-stringify,esc_wide,219100,477706
35,twitter,struct-stringify,esc_scalar,260800,477706
35,twitter,struct-stringify,esc_wide,217000,477706
36,twitter,struct-stringify,esc_scalar,268600,477706
36,twitter,struct-stringify,esc_wide,225100,477706
37,twitter,struct-stringify,esc_scalar,272700,477706
37,twitter,struct-stringify,esc_wide,211900,477706
38,twitter,struct-stringify,esc_scalar,265400,477706
38,twitter,struct-stringify,esc_wide,218400,477706
39,twitter,struct-stringify,esc_scalar,269300,477706
39,twitter,struct-stringify,esc_wide,221900,477706
40,twitter,struct-stringify,esc_scalar,254900,477706
40,twitter,struct-stringify,esc_wide,212200,477706
41,twitter,struct-stringify,esc_scalar,256400,477706
41,twitter,struct-stringify,esc_wide,212300,477706
42,twitter,struct-stringify,esc_scalar,269300,477706
42,twitter,struct-stringify,esc_wide,211400,477706
43,twitter,struct-stringify,esc_scalar,257700,477706
43,twitter,struct-stringify,esc_wide,214600,477706
44,twitter,struct-stringify,esc_scalar,261600,477706
44,twitter,struct-stringify,esc_wide,227100,477706
45,twitter,struct-stringify,esc_scalar,261300,477706
45,twitter,struct-stringify,esc_wide,221100,477706
46,twitter,struct-stringify,esc_scalar,255000,477706
46,twitter,struct-stringify,esc_wide,220500,477706
47,twitter,struct-stringify,esc_scalar,254900,477706
47,twitter,struct-stringify,esc_wide,217500,477706
48,twitter,struct-stringify,esc_scalar,261800,477706
48,twitter,struct-stringify,esc_wide,222200,477706
49,twitter,struct-stringify,esc_scalar,260600,477706
49,twitter,struct-stringify,esc_wide,216500,477706
50,twitter,struct-stringify,esc_scalar,260500,477706
50,twitter,struct-stringify,esc_wide,215200,477706
51,twitter,struct-stringify,esc_scalar,256200,477706
51,twitter,struct-stringify,esc_wide,215000,477706
52,twitter,struct-stringify,esc_scalar,255500,477706
52,twitter,struct-stringify,esc_wide,214100,477706
53,twitter,struct-stringify,esc_scalar,255600,477706
53,twitter,struct-stringify,esc_wide,211200,477706
54,twitter,struct-stringify,esc_scalar,269800,477706
54,twitter,struct-stringify,esc_wide,215600,477706
55,twitter,struct-stringify,esc_scalar,276300,477706
55,twitter,struct-stringify,esc_wide,216300,477706
56,twitter,struct-stringify,esc_scalar,262000,477706
56,twitter,struct-stringify,esc_wide,215400,477706
57,twitter,struct-stringify,esc_scalar,267500,477706
57,twitter,struct-stringify,esc_wide,217200,477706
58,twitter,struct-stringify,esc_scalar,268300,477706
58,twitter,struct-stringify,esc_wide,216800,477706
59,twitter,struct-stringify,esc_scalar,268100,477706
59,twitter,struct-stringify,esc_wide,217100,477706
60,twitter,struct-stringify,esc_scalar,294800,477706
60,twitter,struct-stringify,esc_wide,226900,477706
61,twitter,struct-stringify,esc_scalar,290500,477706
61,twitter,struct-stringify,esc_wide,227600,477706
